text,label
العتماني نقاش كامل وانت كتكدب لعنه الله عليك الي يوم الدين,1
تضحيه الاب هذا هو الاب الغيور علي ابناءه الله انجيه يا ربي وخاليه لاولاده,0
العداله والتنميه,0
il a oublier mou hisine tuer pour du poison,0
بورقعه سالين و انتهي الكلام حان الوقت للرحيل,0
الشعب المقموع لا يطالب بالحريه بل يطالب بتعديل قانون العبوديه,0
الصراحه مخصهمش يدولكم السلعه ولكن نتوما كتستعمرو الشواطء كتخدمو بطريقه همجيه باش تفرضو علي الناس الخلاص,0
ان لله وان اليه راجعون الي خلف ليك ما احسن,0
ه هادشي لي خاص زعما الاناره العموميه الطرقات او المساحات الخضراء نسيتي النقل العمومي المدارس المستشفيات دور الشباب الرياضه ادماج المعاقين,0
رحمه الله لكن لامبرر للانتحارحرمه الله,0
حنا ضد الساعه مازلنا متنحملوش هاد الساعه شلا شنو زايدينا ساعه زيدونا فالاجور مشي فااساعه,0
had nas kayjiw kaydiro f la plajat bhal ila wartinhom 3la bahom kayhtallo lbhar ila bgha bnadem iglas ghir sa3a b 20 dh hadi rah siba,0
ايام الاستعمار,0
جل الاحزاب السياسيه في مزبله التاريخ,1
تبارك الله عليك والف الف الف مبروك بالتوفيق انشاء الله ومسيره موفقه اللهم زيده علما نافعا ورزقا طيبا وعملا متقبلا والله اخلي ليه والده واخليه ليهم ياربي يعطيك نور الجنه انشاءالله والف مبروك مره ثانيه برافو عليك*يد تلوح*,0
laye sawab lik khoya,0
سلام عاءله وهبي معروفه ف اكادير اصحاب مصنع zenith farma بدات عاءلته بصيدليه صغيره في ‘لزاميكال‘ باقيه حتال دابا كاتسيرها الاخت ديالوه واخا ماغانصوتشهاد السيد و اخوه حميد من فصيله المقاتلين حيت صعيب تكون ثروه فمدينه اكادير التي بغاو يلصقوا ليها التكيتا ديال السياحه والفلاحه فقطاحنا كشباب بغينا مناطق صناعيه وخدماتيه وتكنولوجيه لصناعه الكيماويه والبتروكيماويهقطع الغيارالفارماسوتيكالماليه والمصرفيهماشي الليمون وماطيشه,0
نشم راءحه الحرب العالميه الثالثه بجوار المحيط الاطلسي بالرشبديه,0
التطبيع خيانه *علم فلسطين* *علم فلسطين* *علم فلسطين* *علم فلسطين* *علم الجزاءر* *علم الجزاءر* *علم الجزاءر* *علم الجزاءر*,0
سير فحالك شكون قال ليك حنا باغينك سير ارحل,0
خوتي بروجله هاد الشاب ولد مكناس و عندو قانه فاليوتوب و هو عايش فالعاصمه المكسيكيه فرحوه وعاونوه بسكرايب و تفرجو را كيدير فيديوهات زوينه,0
احتا انتوما راه مابغيتوش تحطو قزازبكم للارض مشيت اليوم فالطوبس مبلوكي وتاحد ماداير الكمامه فاش كنتو تعانقو وتباوسو فكرو فهادشي فكرو باللي ماكاينين لا سبيطارات لا صحه هادشي ماتهضروش عليه وديرو مظاهرات و فيناهي فعاليه اللقاح اللي كاتجاراو ديروه,1
هنيءا مريءا,0
الله ياخذ فيكم الحق يا العبيد,1
تاحيه السلطه,0
لا للعنصوريه المغرب موحد والحمد لله لاعتراف السيد الوزير الاول اخنوش بالوطنيين وبالاخص مهضومي الحقوق شكرا جزيلا علي اعترافه للوطنيين,0
ولو انني مارست التدريس 36 سنه لكنني اعترف ان هناك مديرين واستاذه انتهازيين المحسوبيه والزبونيه والله والله الي التلاميذ شي معلي شي مدلي,0
يجب مقاطعه السلع الاسبانيه,0
مجموعين غير مالين لحبا سواسه مالين لهرايا,0
larabisation forcéele conflit foi littérature,0
كذالك المملكه المغربيه الشريفه تطلب من المملكه الاسبانيه باسترجاع المدينتين سبته و ميليليا المغربيتي المحتلين من طرف النظام الاسباني طال الزمن اوقصر,0
حي التقدم اسم ما جايش مع الحي كون غير سماوه حي التخلف,0
حرام عليهم الاغابيه نتاع المساكين عيشين بالخبز واتاي والعدس والوبيه حتاهما بغاو احرموهم منهم,0
هواه البنادق الهواءيه بالمغرب مرحبا بكم جميعا في القناه ليصلك الجديد ابوني او لايك,0
اذا حررت سبته ومليله سترجع مثل سوق الاربعاء,0
خدم بنتو ككاتبه عامه في الوزاره قولها هادي ا بوحنكوره,0
تمشي مافيك والو ترجع وانت فيك كورونا,0
غرسو فيه روز ينفعكم,0
حسبيا اله ونعما الوكيل فيها,0
هاد شي كيخلع الناس ديرو تباعد ها عار ربي,0
الخدمات مكاينش في service covide لا ماكله داوا كتشريه كتشريه ناس ابعاد معندهومش ليوكلهم غير حنا بناتنا لبغا يعطي شي حاجه في سبيل اللهماعينك لمرض ماعينك الجوع,0
ila mazbalat eltarikh assi elotmani,1
قاطعو الانتخابات واعملو مضاهرات وارجمو الشياطين السياسين بالحجاره وباي شيء,0
الحمدلله الذي عافانا مما ابتلاهم وفضلنا علي كثير من خلقه وهو ارحم الراحمين الله يشافيكم ويشافنا والجميع,0
لا نصوت علا الوجوه الفاشله,0
عينا من النداله او التنميه باركا علينا,0
والمغرب العظمه,0
هذو غير الموضفين ديالو مساكن بزز عليهم,0
تخربيق والله تغيندمو علي هد بساله غير حلو لحمام و لعرس هدو كتر من لعرس,0
فتناكم الدنيا الله يهديكم,0
من لا يحس بمعاناه الشعب فلا يحق له الترشيح,0
الصراحه هاد البحر زوين مشيت ليه ماشي شي بحر خطير,0
التلقيح هو سبب هذه الكوارث وامثالك هم سبب خراب هاذا الوطن لا للتلقيح القاتل لا للكبار ولا للصغار,0
بلاد ميصلحو ليها غير الشفاره دعمو اخنوش اللهم هو ولا هاد الاحزاب الحازقه فقرونا الله عطيهم العداب,1
من عندي مزيان برافو السلطات,0
اين هي الامبراطوريه الشريفه,0
فوضي عارمه لان الشعب درويش والوزاره عطيها لتطبيل والتصفيق وحنا وحنا درنا فعلنا والو مكاين ميفرح فبلادنا,0
لماذا هذ الحكره لقد تعدوا حدودهم يجب علي الشعب ان ينتفض ضد هءلاء الاحزاب البرلمانيين الشفاره,0
ادعو معي اعييد هذا العيد مع احبابي بالمغرب اشتقت الهم كثيريا رب فرحه تدمع ليها عيوني*راحه اليد معا* *قلبين*,0
بش تولي احسن,0
قبح الله سعيكم الي يوم الدين منافقون لا يعتد بكلامهم المعسول,1
تبارك الله ماشاء الله الله يعاونك,0
قارون ولافعي يبخون السم وليس الانتخاب مثلهم من افسد الدوله وجعلها في هاذا الحال,0
لو كان المواطن اسد لما تجراوا,0
مشقف مشي مثقف هداك,1
خاص هاد ناس تعوضهوم الجماعه ولا دوله اخاص اتفتح تحقيق فهدا النازله داك لي شعل الحريق اتعاقبو اكاع لي مسءولين علي الكارثه,0
احماد او الحاج اكبر عاشق لبااءعات الهوي ١٠٠ درهم للواحده و المكان هو ساحه بولو بلبيضاء,1
خرجتوا علينا الله ياخد فيكم الحق خرجتوا علي الوظيفه العموميه و التقاعد و المقاصه و التعليم و الصحه زادت البطاله و الفقر و شبعتوا جيوبكم بالاجور السمينه و التقاعدات المريحه و وظفتم ابناءكم في وظاءف ساميه دون مباريات القرارات الغريبه و المفاجءه في زمن كورونا,0
vivre lalgérie y maroc uni et frère sans frontières inchallahpaix à nos frère libyen populaire inchallah maroc جمهوريه,0
lancien ou le nouveau gouvernement,0
هل للبيغ وامنيكوس رخصه التصوير,0
نحن دوله يتغدي المرض فيها علي الفوضي و الالهاء,0
هاذيك خيتي علي اليمين بغا غا تصفق معندهاش موشكيل شنو تيقول هو,0
اختكم من اليمن ابي متوفي من 3سنه بسبب الحرب وعندي 4اخوات وحالنا يعلم الله فيه واني متكفله فيهم واني الان قمت بعمل قنات وربما اربح لاكن ينقصني الكثير من المش تركين,0
مره مره تيخرجوهوم اديرو شويه ديال التمثيل,0
اسبانيا عندها ارشيف واسرار مءامرات مراكش مروك وستفضح مخطط اكبر تحايل وخيانه لدوله فاس منهوبه ه,0
قادو غير صوت ايخان تفو,0
عادي لان الكل ساكت وكيشري,0
فوضي في مراكز اللقاح وفي مراكز التحاليل وفوضي في جميع المستشفيات و شعب غير مءهل ليكون في المستوي سيروا قريو او لادكم,0
في تونس الخضراء بن علي اهرب بن علي اهرب بن علي اهرب في 2021 في الزريبه تعكم المغربيه الشعب اهرب من الزريبه المغربيه الشعب المغربي اهرب من الزريبه الشعب المغربي مسكين اهرب من الزريبه هاهاهاهاها,1
للحفاظ علي ماء الوجه احسن له ان لا يترشح,0
الزين كيحشم علي زينو و الخايب غير اذا ما بغاش,0
المرضي خاصهم مستشفي ميداني للتحاليل وعاد العلاج,0
43 راه شويه كتوصل هنا ل 50 المخ ديالك كيدوب,0
وسير تخرا قهرتنا غير بالهدره,1
شهداء الفن تحت لواء المجاهد الولي الصالح البينغ وامينوكس الصغير,0
siro almonafikon na3talah 3alikom ila yawm din ya majmo3a adlaklab caieneros atfo 3alikom,1
الاستاذ ادريس لشكر يقدم خطابا اتحاديا بامتياز,0
يمكن الترخيص لهم بشرط ان يضعوا مظلاتهم بعيدا عن الرمال من اراد مظله يكتريها بعيدا ثم يرجعها عند الانتهاء منها و شكرا,0
ه 21قرن شوف ناس كبقا عيشه دبا عرفت بلي مغرب حسن من فرنسا وامريكا,0
بحاطيه الله يخلصك,0
اللهم بحق كل اسم سميت به نفسك اللهم اعد هذا الاب البطل لاهله سالما معافي,0
هناك عدد كبير من المغاربه لايستطيعون شراء الدواء يجب علي الدوله ان تتعاون معهم حتي تمر هده الازمه بسلام وحتي يحسون بان الدوله لم تتركهم في هده الازمه لوحدهم وفي الاخير يمكننا ان نقول ان الدوله تساعد المحتاجين والفقراء والسلام عليكم ورحمه الله تعالي وبركاته مهاجر مغربي,0
top *شجره النخيل*,0
اهم شيء يجب علي المغاربه ان يتعلموه هو الاتحاد زاءد اي حاجه غاليه نحاولوا نستغناو عليها هكا غادي يحسوا بان شعب بدا يفيق الاستغناء ثم الاستغناء,0
t39al 3la tsarfi9a li khditi man 3and lkhiyari *وجه بدموع الفرح*,0
هذا رجل يجب ان يكون في رءاسه الحكومه من سنه2010 الي اليوم لانه يستحقها رجل قاري وشخصيته وافكاره ودراسته تناسب رءيس الحكومه احسن من بن كيران ولعتماني نتمني فيه خير,0
زيدو علي الشعب حيت سرو حيت ساكت,0
صراحه الانتخابات ستكون حاسمه للفتره المقبله و صعب علي المترشح ان يقننع الناخب,0
هذه المنطقه هي اخر شاطء اموادار تذهب لها العاءلات مع اطفالهم وهي بعيده عن المنطقه المحروسه sauvage,0
شحال شور معاهم,0
خدامين في التباهي بالسيارات الفاخره مع بعضهم,0
makain chi 7wala 9ad lmgharba,0
عاش الملك *علم المغرب*,0
السيد راه من عاءلتي وراه مات مسكين الله ارحموا,0
sahfi kaygolih nas katmot bjo3ohowa kydhak,0
الصحافه ديال والو تيسولو غير علي الاب و علي بنتو الي دخل ينقدها معطاو حتا خبار,0
لا اله الا الله حسبنا الله ونعم الوكيل,0
ولماذا لا تطالبوا باسترجاع جبل طارق,0
هذا اللي يبقي عليه الخاطرقلال احنايا اقلال ما فينا ما يتقسم,0
هاذ الام عظيمه انا اختي نسيفط ليك باش تعيدي خلي لي نمره ديال الواتساب,0
bla bla bla achmen tl9i7 sir tchof maddir,0
لا فصاحه لاتدبير لادرايه في السياسه يمشي افحالو ويبعد منا,0
والله مابق مايعجب في بلادنا ياربي الطف بنا يارب العالمين,0
لا حول ولا قوه الا بالله العلي العظيم و انما نفوض امورنا الي الله,0
كل مظاهر الجهل والتخلف والرجعيه مازالت معششه في المغرب للاسف الشديد والنظام المغربي يشجعها لانها ظواهر غريبه وعجيبه وتجلب السواح للمغرب وهو لكي يجملها يسميها عادات تقليديه في حين انها عادات رجعيه,0
كل الاحزاب بدون استثناء لعبت دورها في تسيير الحكومه و في المعارضه و كلهم ابانوا علي فشلهم في الوفاء بالعهود التي قدموها للمواطنين و هذا يفسر بان اتخاذ القرارات ليس بيد الحكومه,0
لاهاونابتلقيح كورونا مسرحيه انتخابات ولاحولينا الزيادات الصاروخيه,0
والله كون كنت ملي ضرباتو,0
الشعب لي ميدافع علي حقو يستاهل كثر بقاو ناعسن حسن ليكم,0
البحر نعمه عظيمه وجليله من الله تعالي,0
الله يحفظكم الشعب المغربي كامل,0
هسبريس هي قناه خيخي خاصه ل العياشه فقط,1
قالك المساواه التبرهيش,0
kitchouf la bavette dyalou tfham koulech,0
هاالحكومهالجديده ليفرحانينبهاهاالجديداوايلهيافتاحيارزاقاواتفرجوامزيانفعميعزيزكيغايديماريءتقليعهليغيديربيناحزامالسلامهءتصنتوالضربهليجايهياربيالسلامه,0
اتمنا اخنوش ان يدعم معه السيد بورط المحترم الاذي يحارب للاعدا,0
و نرجو مشاركه الممثله الجميله فاطمه الزهراء الجواهري التي تثقن اللهجه الفاسيه بطلاقه بحكم والدتها فاسيه من فاس,0
يا ناس انتهي حزب العداله علي الصعيد الوطني,0
hasbia alah,0
khasna nhar lintikhabat n9at3oha kono rjal ou 3yalat kima drna fmo9t3a sntral ou sdi 3li dlmona bzf,0
h bnadam mar3oud,0
فكروني المسخيط ف الخيام لي دارو للجزءر او قالو ليهم تعلمو كيفاش تبنيو فتيندوف او ناضو قالو لنا مستشفي ميدني*يتدحرج علي الارض من الضحك*,0
allah yssahel 3likoum,0
tout le temps,0
العتماني سير براكه اعليك من لكدوب,1
العثماني منين شد لحكومه وهو قاهر المواطن بقرارات والقوانين الظاغطه علي الطبقه الضعيعه نين مكيحسش بالدريوش الي غادي اصوت عليه الي معندو عقل كيخرج بيان كيطبقو بدون علم المواطن سيرو شوفو انزكان الحي الي كبر فيها لعثماني كيدايره بالزبل بالشمكاره الي الدارو فيها شنو دال لينا هاذ لعثماني شي حد اقول لينا شنو دار مكاين غير قرارات المتسرعه وكثره الغرامات و القوانين التجاريه لصالحه هاذ الوباء استغلوه لتجاره وربح الاموال,0
شفت التعاليق لقيتها كلها جهل مالكم ياكما ولفتو اللحايا اش عطاوكمهما عمرو جيابهم وهربو فلوسهم بري وانتوما اش خديتو هاد الرجل ماشي عندو المصباح السحري راه افعالو الي حببت الناس فيه وانتوما قابلو غير بلا بلا بلا هي الي فاحين فيها,1
واش عندك قناه ف يوتوب اولا انستغرام,0
غير كنسمع صوت ديالو,0
لا اله الا الله محمد رسول الله,0
عشرين سنه والاكتشافات هدا هو السءال الدي يروج,0
الشعب خصك تفيق,0
الله يرحمو و يجعلو من اصحاب الجنه تالمت الوفاه ديالو حيث كان ف موقف صعيب و تضحيه من شيم رجال رحمه الله و جعله من اصحاب الجنه يارب,0
لي فيه الاعراض راه كورونا بلا ميمشي يحلل يمشي صيدليه وياخد ادويه نتاع كورونا,0
rowento agadir wkelna elikom lah li ja mn chi qrina irje3 liha,0
حكومه التزوير,0
اذا انتم تتحملون كل ما جري في الخمس سنوات,0
وحده قواده كالت ليهم صوتو عليا عندكم خمس سنين ديال الخدمات الجنسيه رجال وعيالات وحتي الكنس الثالث,1
la hawla wala kowata ila billah kifach walat choha safi,0
واش يقدر شي واحد يدخول عليه ف المكتب,0
ه لشكر السياسي المحنك,0
هادشي خاصوا يكون في جميع اماكن الاصطياف في المغرب زاءد اصحاب الجيلي الاصفر,0
وزيدو قولو يحيا سيدنا *يتدحرج علي الارض من الضحك*,0
شهيد لقمه العيش*قلب مجروح* *قلب مجروح* *وجه يبكي*,0
هو كيبان لي يساري يشرب الشاي بدون بسم الله و باليد اليسري,0
العروسه والنكافات موراها,0
و مطار فاس سايس علي اسم اول ريانه طاءره بالمغرب ثريا الشاوي ابنه فاس,0
متسمحيش ليه هذا خاصو اقصي العقوبات,0
ايها المغاربه في يوم الانتخابات ادخلوا الي جحوركم و اغلقوا ابوابكم و لا تخرجوا الا للضروره القصوي كما فعلتم ايام كورونا,0
مشا الله,0
chkon 9tla u elach,0
اي خير يرجي ممن لا غيره لهم علي دينهم ولا اعراضهم حسبنا الله ونعم الوكيل,0
ya mojrimoun hasbona allah wa niama al wakil min had al isaba,0
chkon lighay9d 3la hadak cha3b lmklakh,1
السلام عليكم ورحمه الله وبركاته كيف حالك يا اخي الكريم حفظك الله ورعاك معك الاخت ام محمد من فلسطين غزه,0
بدل الصعود انحذرتم,0
الله اوليه برحمه الله مادام الله خلق البشر وفضل بعضهم علي بعض فتلك هي مشيءه الله ونحن راضينا بذلك ولكن املنا الكبير فيه هو وليس البشر مثلنا,0
العداله والتنميه اش خلات نعلت الله عليهم هما لي خلاو زياده عمرني منصوت علي صحاب لحايا,1
هذه هي اليدايه والناس في سبات,0
كينين شي عيلات ديرين كي رجال الله يحضر سلامه اش دها تشنق علي رحل ودبز معاه الله يخود فيها الحق,0
يا بعد عمري اشتقنا لصوتك,0
اول حاجه نتمني تحقيق الامن في مدينه البيضاء خصوصا بمنطقه مهمشه اخص بالذكر الهراويين,0
المقاطعه هي الحل,0
امدتو الضريبه السياره سنتين الي الابد,0
وكيفاش تسمحي في كبد ديالك يا ختي هذاك ولدك ربي يجزيك خير انا دمعه طحتلي مسكين راه يعاني في صمت ياربي *وجه يبكي* *وجه يبكي* ياربي يجمعك معاه في الجنه ان شاء الله,0
السلام يا دكتور يا ريت لو كان التحليل في الصيدليات مثلا البرحه حسيت بالحراه وبعض الاعراض فتوجهت عند طبيب خاص باكد لي اصابتي بكوفيد 19 يوم الغد ابنتي تبلغ من العمر شعرت ببعض الاعراض فتوجهت الي المستشي قصد التحاليل فكان جوابهم من يرد التحليله فعليه ان يسجل نفسه 24ساعه قبل وبما ان اليوم الجمعه السبت والاحد قيل لها بانهم لا يعملون ولا يمكنه تسجيلها حتي يوم الاثنين هدا ما يفسي ان قرار وزاره الصحه خاطيء 100 شكرا,0
pourquoi chaque fois il change de circonscription électorale peur de rendre des comptes,0
المهم لي دار القانون عندو طموبلتو وما كايشدو تاواحد هذا هو المهم,0
لاش بغيتو ديرو التحليله راها باينه لبانت عليه الاعراض اعرف راه هي واكلس فدارو حتا يقوتو الحال مع اخد الدواء ديال كرونا اما هاد الزحام غادي غير ا زيد الطين بله,0
الله اكبر يا ربي ترحمو هدا انتقام الله اعلم,0
لكم منا كل الثقه ان شاء الله الفوز لك,0
حسبنا الله ونعم الوكيل في مسءولين علي هذا البلد وزاره الصحه قايمه بالواجب غير فتلفازه,0
اللهم انا نعوذ بك من الغباء والبلاده,0
لله يشوف من حلو,0
العتماني لا غيرو مابغينا حد,0
المشكل انه تم رفع الدعم علي جميع المواد تقريبا حسبنا الله و نعم الوكيل في اللي قضي علي صندوق المقاصه بدعوي ان الاغنياء هم المستفيد الاكبر من هذا الصندوق من بعد جاءه العطف مصحوبا بملايين شهريه ايوا الشكوي بيك لله ابن كيران,0
قالك كيخافوا علي الناس الله افظحكم يامنافقين لا تنسون ان الله يراكم يا مغفلين,0
برافو السلطه,0
صادرات اسبانيا للمغرب 9 مليار دولار و اظف 9 مليار اخري غير مباشره عبر ادخال المغاربه لسلعتهم اظف الصيد البحري و شركات الخدمات الاسبانيه بالمغرب و,0
حكرتونا ولكن الرد غ يكون قوي ومدوي,0
ناري عليقوم,0
غادي نتبع الكداب حتي الباب الدار وحين دالك غادي يبان العيب,0
الا تخافون الله من سيتضرر بهذه الزيادات ولا حوله ولا قوه الا بالله,0
اللهم صلي وسلم علي نبينا محمد اسال الله العظيم رب العرش العظيم ان يحفظه لابنته ويطول عمره امين,0
الحمد لله احس بالامن والامان في بلدي المغرب اللهم احفظ وطننا واحفظ ملكنا الحبيب يار رب كما حفظت الذكر الحكيم,0
jam3 lfna mzyan,0
dieu est grand,0
عادي صوت زاءد,0
اعطوا القيمه للتلاميذ اولا و لاولياءهم لكي يعطوكم قيمه,0
la politique et les affaires ne doivent jamais se confondre en une seule et même personne car il ya conflit dintérêt,0
وزير الخارجيه هو كولشي فالبلاد حتي الاعلام الغربي لا يعرفونه ولم يكن يوما في الواجهه يمشي يمارس مهنتو حسن ليه ويحفظ شي كرامه الي عندو٥,0
الله وخي القاو دهب دكشي غيدوه غير شفرا,0
اش هذه المصيبه الزيادات المرتفعه الشعب ملهي في الانتخابات وانتم تزيدون في الاسعار لا نقبل هذا ان هذه الزيادات خطيره لا يعرف خطورتها الا الخبراء السوسيولوجيون,0
وا فينك وا بن كيران عرفتي دابا الشوافه,0
تيستهدفوا غي الطبقه الكادحه والفقيره,0
سميتها الركمجه صحافه البطبوط,0
vous avez déçu les amazighs,0
الله يرحمو ويجعل الجنه مثواه تعازينا القلبيه والحاره من الدار البيضاء,0
fatet 43 bzaf,0
oa mchi t9oid,1
بزاف هوما كيعرفو بزاف غادي يبقاو ازيدو محدكم ساكتين,0
تفو تاجيل القرايه سبب في انا ناس مازال تزعم علي البحر الصيف سالا البحر تقلب رغم الحراره يا اعباد الله,0
ماتت العروس اثناء الزفاف فتزوج العريس اختها دخلو سمعو القصه,0
الله الوطن الملك والصحراء مغربيه عاش الملك محمد السادس نصره الله و ايده و الشعب المغربي من طنجه للكويره حذاري من الشعب المغربي المغوار عندما يثور لانه لا يعرف الموت و التاريخ يشهد علي ذلك,0
وحده مرشحه في زوج ديال الاحزاب كالت ليهم منين ما صوتو عليا نعطيكم حقكم,0
vive ibrahim ghali zaim polisario,0
طغيتو اصحاب التعليم لا قرايا لاوالو حاضيين اسوايع الاضافيه قهرتو عباد الله بالنصب حسبي الله ونعم الوكيل,0
ارضي صحراء شرقيه مغربيه مستعمره من طرف فرانسا جزاءريه علا المملكه مغربيه ان تنضر الا هاد الملف فاوض معا فرانسا,0
والله مكاين لي هدر معك فالطريق داكشي غيير هدره فالتلفازه انا جيت من اكادير لكازا والله ماسولنا شي حد علي شي ورقه ولا شيحاجه وكانشوف طوموبيلا غاديين كايدخلو لكازا واكادير مكاينش لي وقفهم,0
ya krouch al haram allah ydammar,1
باين من سمات وجهك انك انسانه متواضعه ولطيفه,0
هاهاهاها عمل ارهابي شكون غيدير الارهاب المسلمين ايوا ها اخنوس بدا يخدم و بدا مكر الليل و النهار باش تقتنعوا ان الدوله الليبراليه احسن من الدوله الاسلاميه,0
مالقينا حتي مناكلو,0
استرجاع سبته و مليليه واسترجاع ارخبيل الكناري من طرف المغرب اصبح مطلوب اكثر من اي وقت مضي والا فان مشكل الهجره السريه قد يءرق الجميع وخاصه اسبانيا,0
راه مغادي تستافدو والو,0
ه شعب اهبل,1
لخير في قوم يعيشون ريع في اخلقهم,0
ليس من السهل استرجاع هذه الارضي المحتله في هذا الوقت,0
مرحبا وان شاء الله بهده الصداقه والتطبيع,0
البيجيدي ارحل,0
شكلهم مضغوطين ليس علي المرضي النفسيين حرج نقطه ضعفهم اخواتهم,0
صنعه زينه تبارك الله ولكن فين رقم ديال هاد الصانع والعنوان فيناهو *وجه مفكر*,0
بدون مقاطعه المواد الغذاءيه لن يسلم الشعب المغربي من الزيادات وما هذه الا بدايه الانتقام من القدره الشراءيه للمواطنين اذن الحل الوحيد الذي يعطي الكرامه للقدره الشراءيه هي مقاطعه المنتوجات الغذاءيه يعني المقاطعه المقاطعه المقاطعه والله ياخذ فيهم الحق دنيا واخره,0
اين الشعب,0
العثماني احسن حاجه يديرها اولا يمشي عند طبيب يقيم مدي درجه حمقهثانيا يمشي يتكمش مع بنكيران يلعب معاه الضامه,0
للاسف ولكن الحق يقال تحتلون الشواطء وكانكم تمتكلونه ولا تتركون اي مجال للمواطن للاستمتاع بجمال شواطءهم,0
siro lah y3tikom mosiba kathgro 3la bnadm ila man rahima rabi ma3rft kighadi ykolkom m3a lah,1
كن بدل لبلاصه وخلالها ارض الله واسعه ولكن هو كان قلبو عامر صافي كحلت الدنيا في عينه الله يرحمو ويغفر ليه ويصبر ممتو,0
hta ikono homa ky3arfona 3aychin wala mytin mahas bina hi lah,0
مابغاش يشبع اودي الاسلام,0
قل اعوذ برب الناس ملك الناس اله الناس من شر الوسواس الخناس الذي يوسوس في صدور الناس من الجنه والناس,0
الشيء المتداول المر الدي يشرب الشعب المغربي منه في كل مناسبه انتخابيه هو جهله المستمر بالتقه العمياء اتجاه كل حكومه انتقاليه جديده اين نحن المغاربه من كل الحكومات التي مضت رغم انني لا انتمي لاي حزب ولا جماعه الا انني احيي واترحم علي الفقيد رحمه الله عليه سي عبد الرحمان اليوسفي لما لمسما منه من تنوير وتدبير شءون الدوله والشعب خاصه اما من تلاه من حكومه فحسبنا الله ونعم الوكيل فيهم وفي من يدلي بصوته لمن لا يستحق,0
سفيان يستحق,0
qui est responsable,0
wa sir tekhra tal3 b sbardila fo9 zarbia o galék kaykhemmal,1
اش هاد التناقد الزياده فالمواد والاجور يقزبوا فيها مزال زيادات اخري هدي غر البدايه مادام الكل في سباه ديك شي لي بغاوا الدرويش ليه الله وفيقوا,0
والله حتي اخنوش انشاء الله,0
العثماني ولو يترشح في منزله فلن يصوت عليه احد رجل ضعيف الشخصيه كبش فداء اكل الازمات لا يعرف كيف يتصرف ولا يفهم شيء في السياسيه,0
بارك حتي لين,0
الشعب ملهي بالانتخابات,0
حان الوقت لاسترجاع سبته و مليليه وجميع الجزر,0
انسان نقي مثقف ربي يوريه النور فحياتو,0
المشعودين والشوافات غايديرو وقفه احتجاجيه*نار*,0
قال الامازيغي,0
واش اخن ش مغربي,0
اثمني لهم الثوفيق من كل قلبي,0
الله يعطيه الحبس,1
الجمهوريه السيد الوحيد هو الشعب الاحرار,0
يامجيب دعوه مظلوم اخدو مالي وشتت شملي ربيع محمد عبد راحيم عاءشه عتيقه اللهم ارني فيهم عجاءب قدرتك,0
ça va rien changer au maroc,0
اوي كي جاتكوم الحكومه تاع اخنوش جات بالزيادات في المواد الغداءيه وما زال مزال نشوفوا رجل الاعمال مادا سيعمل فيكم غادي يعاود ليكم الترابي غادي يربيكم مزيان اكتر من حزب النداله والتصفيه هادي البدايه ومازال مازال,1
انا لله وانا اليه راجعون البقاء لله توفا مسكين,0
هذا المسرحيه راها مفضوحه,0
متفرحوا بزاف ه,0
يستاهل ربي منور ليه عقله,0
راجلها محارقهاش كنت عارفها واخيرا اعتارفات لاحد مقربيها وباها ميسواش وشفار وكنطلب من المحسنين ميرسلوليهش الفلوس راه كيضرب بيهم الطاسا,1
علاش مخزن كايستعين بالموجرمين البلطجيه وقتاله هوما لي عندهم الحريه,0
la pression provoque lexplosion,0
تويلي حي اش هاذ الكلاخ يالاه فكونا من التلقيح الاجباري,0
الله يسخر ليك المحسنين و يرزقك الصحه و الصبر و بيت في الجنه انشاء الله,0
اخواني قاطعو هاديه القناه,0
حسبني الله ونعه الوكيل,0
ه ه ه ه ه,0
حسبنا الله ونعم الوكيل نعم المولي ونعم النصير,0
اشرف سير الله يحقق ليك الامنيه لان حلم جميع الشباب هو الهجره الي اوربا فالشباب في المغرب ضايعين بزاف وانت انسان طموح الله يعوضك ويرزقك رزق تدمع له العين,0
لقد نسي بطاقته الوطنيه ثم عاد اليها فوجدها مع بطاقه زوجته فاخذهما معا ووضعهما في جيبه انه تصرف مخزي ينم علي ان اخنوش لا يءمن ب ملكيه الاخر فالكل عنده واحد يوضع في جيبه هو بلا حرج انتظروا منه ان يكون المنقذ الكل في الجي,0
ماكيناش المراقبه حسبنا الله ونعم الوكيل,0
ه هذا كايدافع علي الاجراء والطبقه العامله هاهاها,0
اكبر كابوس هو الياس و الفقر التهميش الاقصاء الحكره المغرب سجن كبير,0
واش وزع الجاج ولا واش وزع,0
الله ياخد الحق في لكان سباب لمخدامش اش معمول يمشي يموت عطونا الحل الله يرحم الوالدين,0
لن يتحسن التعليم ولا الصحه ولا البطاله وشكرا,0
رد دون المستوي شلل فمك 7مرات عيب ان يصدر مثل الكلام الساقط من مسءول ولكن هذا عادي من متاسلم ظلامي مثلك,0
